ID,Time,Category,Channel,Duration,EndPoint,Back_count,Forward_count,Dash_count,Max_Speed_x,Time_int,앞뒤이동차이,앞이동배속차이,뒤이동배속차이,이동전체배속차이,대쉬배속차이,앞이동대쉬차이,뒤이동대쉬차이,이동전체대쉬차이,Max_Speed_binary,Category_Mapped_Value,Max_Speed_x_categorical
vVyZaEf9,2024-04-12 23:42:18_046044,Entertainment,SBS STORY,203,113.899707,0,0,0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
vVyZaEf9,2024-04-12 23:43:46_555689,Comedy,짱재영,55,8.616209,0,0,0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.75,1
vVyZaEf9,2024-04-12 23:44:30_520392,People & Blogs,Cnj,22,21.021,0,0,0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.666666666666667,1
vVyZaEf9,2024-04-12 23:45:00_629829,Entertainment,유준호,32,26.135294,0,0,0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
vVyZaEf9,2024-04-12 23:45:40_890813,People & Blogs,우천퇴근,12,11.821,0,0,0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.666666666666667,1
vVyZaEf9,2024-04-12 23:46:23_829116,Film & Animation,3년뒤 사라질 채널,89,33.34413,0,0,0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
vVyZaEf9,2024-04-12 23:48:39_261190,People & Blogs,곽튜브,74,73.221,0,0,0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.666666666666667,1
vVyZaEf9,2024-04-13 00:12:24_959761,People & Blogs,곽튜브,450,35.492596,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.666666666666667,1
vVyZaEf9,2024-04-13 00:13:28_881821,People & Blogs,쿸키,55,53.969808,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.666666666666667,1
vVyZaEf9,2024-04-13 00:13:53_379527,Entertainment,엠뚜루마뚜루 : MBC 공식 종합 채널,1380,0.623649,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
vVyZaEf9,2024-04-13 09:24:40_152380,Comedy,너덜트,529,0.206295,0,0,0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.75,1
vVyZaEf9,2024-04-13 09:35:40_099272,People & Blogs,이게다일,602,600.24975,0,1,0,2.0,9,0.0,11.6896875,0.0,11.6896875,0.0,0.0,0.0,0.0,1,4.666666666666667,2.0
vVyZaEf9,2024-04-13 09:36:55_560458,Gaming,테스터훈 TesterHoon,1376,188.080891,2,3,0,1.0,9,195.96442950000002,322.1913606666667,161.36841249999998,257.8621814,0.0,0.0,0.0,0.0,0,2.0,1
vVyZaEf9,2024-04-13 09:43:48_681702,Sports,홍범석 hongbeomseok,671,659.152743,0,0,0,2.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3333333333333335,2.0
vVyZaEf9,2024-04-13 09:53:43_220708,Sports,홍범석 hongbeomseok,1017,1013.331618,0,0,0,2.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3333333333333335,2.0
vVyZaEf9,2024-04-13 14:24:55_190520,Sports,말왕TV,789,0.306716,0,0,0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3333333333333335,1
vVyZaEf9,2024-04-13 14:28:41_578475,Howto & Style,깡스타일리스트,589,588.741,1,25,0,2.0,14,136.75019719999997,448.19121786666693,311.4410206666667,442.9315948974361,0.0,0.0,0.0,0.0,1,1.8181818181818181,2.0
vVyZaEf9,2024-04-13 21:07:58_300389,Howto & Style,패션튜브삭형,319,300.465935,2,6,0,1.0,21,183.22199450000002,183.62998900000002,0.40799450000000004,137.824490375,0.0,0.0,0.0,0.0,0,1.8181818181818181,1
vVyZaEf9,2024-04-13 23:36:06_805587,Howto & Style,오정규,587,461.017255,1,5,0,1.0,23,261.4858768,262.2401698,0.754293,218.65919033333333,0.0,0.0,0.0,0.0,0,1.8181818181818181,1
vVyZaEf9,2024-04-13 23:55:07_571032,Gaming,랄로,1364,1359.482303,5,1,0,1.25,23,1081.4239514,1353.0845905,271.66063909999997,451.8979643333334,0.0,0.0,0.0,0.0,1,2.0,1.25
vVyZaEf9,2024-04-13 23:55:15_358110,People & Blogs,수쩡민,263,0.014629,0,0,0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.666666666666667,1
vVyZaEf9,2024-04-14 02:37:03_617852,Sports,헬스티비,93,0.362884,2,0,0,1.0,2,0.0,0.0,0.201061,0.201061,0.0,0.0,0.0,0.0,0,2.3333333333333335,1
vVyZaEf9,2024-04-14 12:15:26_492023,Howto & Style,깡스타일리스트,790,0.0,0,0,0,2.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8181818181818181,2.0
vVyZaEf9,2024-04-14 22:47:31_057617,Howto & Style,패션튜브삭형,575,7.914662,0,0,0,1.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8181818181818181,1
vVyZaEf9,2024-04-14 22:47:54_364174,Howto & Style,오정규,620,454.260351,0,2,0,1.0,22,0.0,260.13014999999996,0.0,260.13014999999996,0.0,0.0,0.0,0.0,0,1.8181818181818181,1
vVyZaEf9,2024-04-14 22:48:12_897328,Education,라이브 아카데미,7671,454.260351,0,0,0,1.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
vVyZaEf9,2024-04-15 08:47:38_955104,Howto & Style,깡스타일리스트,472,5.12107,0,0,0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8181818181818181,1
vVyZaEf9,2024-04-15 08:49:13_296057,Howto & Style,깡스타일리스트,590,510.871992,1,1,0,2.0,8,80.23478899999998,173.25099899999998,123.521211,148.386105,0.0,0.0,0.0,0.0,1,1.8181818181818181,2.0
