ID,Time,URL,Back,Forward,Dash,Speed,EndPoint,Category,Channel,Duration
jYLSqElv,2024-04-12 11:45:04_261606,https://m.youtube.com/watch?v=WE6pmCBO5LE&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=1&pp=iAQB,"[0.142557,1.259381]",[],[],"[[1, 0], [1.5, 4.485167]]",194.747808,Gaming,DRX VS,202
jYLSqElv,2024-04-12 11:48:04_659877,https://m.youtube.com/watch?v=hnpGNTPW6H0&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=2&pp=iAQB,[0],[],[],"[[1.5, 0.425856]]",262.251735,Gaming,DRX VS,273
jYLSqElv,2024-04-12 11:54:18_881265,https://m.youtube.com/watch?v=AidK9OFE0Uk&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=3&pp=iAQB,"[0.31626,0,0]",[289.892311],[],"[[1, 0]]",513.318041,Gaming,DRX VS,520
jYLSqElv,2024-04-12 11:56:55_352749,https://m.youtube.com/watch?v=thYoWIGVORA&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=4&pp=iAQB,[0.24185],[],[],"[[1, 0]]",223.754787,Gaming,DRX VS,225
jYLSqElv,2024-04-12 11:59:28_540108,https://m.youtube.com/watch?v=Jv9nsTCm114&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=5,"[0,0]",[],[],"[[1.5, 0.287803]]",189.667553,Gaming,DRX VS,206
jYLSqElv,2024-04-12 12:04:15_046508,https://m.youtube.com/watch?v=knwnemTVlfI&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=6&pp=iAQB,"[98.154474,88.347158,81.544357,259.077833,250.175754,242.495856,237.216106]",[],[],"[[1.5, 0.244736]]",348.202311,Gaming,DRX VS,361
jYLSqElv,2024-04-12 12:07:25_316802,https://m.youtube.com/watch?v=IZ8DmZpvSrU&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=7&pp=iAQB,[0.672022],[],[],"[[1, 0]]",272.170306,Gaming,DRX VS,278
jYLSqElv,2024-04-12 12:09:28_588346,https://m.youtube.com/watch?v=aJmo1GDJuKs&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=8&pp=iAQB,[],[],[],"[[1.5, 0]]",180.201,Gaming,DRX VS,181
jYLSqElv,2024-04-12 12:09:29_473345,https://m.youtube.com/watch?v=IZ8DmZpvSrU&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=7&pp=iAQB,[],[],[],"[[1.5, 0.307707], [1.5, 0.313675]]",180.201,Gaming,DRX VS,278
jYLSqElv,2024-04-12 12:09:30_149869,https://m.youtube.com/watch?v=knwnemTVlfI&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=6&pp=iAQB,[],[],[],"[[1.5, 0]]",0.063416,Gaming,DRX VS,361
jYLSqElv,2024-04-12 12:09:30_637106,https://m.youtube.com/watch?v=Jv9nsTCm114&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=5,[],[],[],"[[1.5, 0]]",0.063416,Gaming,DRX VS,206
jYLSqElv,2024-04-12 12:09:30_929122,https://m.youtube.com/watch?v=AidK9OFE0Uk&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=3&pp=iAQB,[],[],[],"[[1.5, 0], [1.5, 0]]",0.063416,Gaming,DRX VS,520
jYLSqElv,2024-04-12 12:09:31_210990,https://m.youtube.com/watch?v=hnpGNTPW6H0&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=2&pp=iAQB,[],[],[],"[[1.5, 0], [1.5, 0]]",0.063416,Gaming,DRX VS,273
jYLSqElv,2024-04-12 12:09:31_462658,https://m.youtube.com/watch?v=WE6pmCBO5LE&list=PLtEW4s_wHthbQuKNUOQ2Jir5wAMZGYsNk&index=1&pp=iAQB,[],[],[],"[[1.5, 0]]",0.063416,Gaming,DRX VS,202
jYLSqElv,2024-04-12 17:02:24_759063,https://m.youtube.com/watch?v=WJjWCTLh1ew,[0],[],[],"[[1, 0]]",576.181,Gaming,텍스쳐 t3xture,577
jYLSqElv,2024-04-13 04:11:49_741069,https://m.youtube.com/watch?v=-u7diSzwFws,[659.817764],"[688.697871,698.963819,709.572122,719.072342]",[],"[[1, 0], [1.5, 15.624812]]",727.773711,Gaming,텍스쳐 t3xture,731
jYLSqElv,2024-04-13 04:20:09_254858,https://m.youtube.com/watch?v=Mi3H8tuOL-Y,[667.595263],[],[],"[[1.5, 0.489645], [1.5, 25.615329], [1.5, 58.459646]]",705.774238,Gaming,텍스쳐 t3xture,723
jYLSqElv,2024-04-13 04:26:33_945935,https://m.youtube.com/watch?v=5T7zdvQy1Xs,[149.167443],[],[],"[[1.5, 0.297015], [1.5, 156.561685]]",563.927254,Gaming,텍스쳐 t3xture,601
jYLSqElv,2024-04-13 04:29:13_574077,https://m.youtube.com/watch?v=YrzlA2boG0c&pp=ygUU7Yys7YWAIOyKpO2CqCDsiJzsnIQ%3D,[0.515788],[],[],"[[1, 0], [1.5, 17.648283]]",166.101,Gaming,몰라나,167
jYLSqElv,2024-04-13 04:35:46_128178,https://m.youtube.com/watch?v=iElRlDPE-Vg&pp=ygUU7Yys7YWAIOyKpO2CqCDsiJzsnIQ%3D,[],[],[],"[[1, 0], [1.5, 7.826789]]",545.724908,Gaming,버니버니,736
jYLSqElv,2024-04-13 04:41:24_909439,https://m.youtube.com/watch?v=cnVJ4bpc_Zg&pp=ygUU7Yys7YWAIOyKpO2CqCDsiJzsnIQ%3D,[],"[33.514243,508.910151,528.648902,549.702962,579.359062,590.459387,606.141232,625.712528,646.580014,656.169061]",[],"[[1, 0], [1.5, 9.193011]]",659.169218,Gaming,버니버니,677
jYLSqElv,2024-04-13 04:42:24_752622,https://m.youtube.com/watch?v=CZrJpn81I54&pp=ygUU7Yys7YWAIOyKpO2CqCDsiJzsnIQ%3D,[0.083333],"[147.682032,280.077701,425.52319,489.212119]","[[281.418367,425.52319],[427.018668,489.212119]]","[[1, 0], [1.5, 8.254787]]",492.216984,Gaming,요시론,595
jYLSqElv,2024-04-13 04:44:08_531258,https://m.youtube.com/watch?v=Vpp2oECtqjg,[430.361797],"[35.537143,46.115868,77.145623,119.161781,130.675312,141.796275,171.43651,192.604031,234.273071,263.774387,285.517437,304.973806,326.062254,345.741129,376.862434,440.102533,487.530571,507.059081,528.248035,557.834867,578.812661,608.176178,650.13282,691.184116,732.448715,773.842304]","[[8.271917,35.537143]]","[[1.5, 0]]",807.057884,Gaming,구칠이,1409
jYLSqElv,2024-04-13 04:44:09_724347,https://m.youtube.com/watch?v=CZrJpn81I54&pp=ygUU7Yys7YWAIOyKpO2CqCDsiJzsnIQ%3D,[],[],[],"[[1.5, 0.386392], [1.5, 0.386572]]",0.015675,Gaming,요시론,595
jYLSqElv,2024-04-13 04:46:33_685422,https://m.youtube.com/watch?v=hEcVGzxbqXk&pp=ygUU7Yys7YWAIOyKpO2CqCDsiJzsnIQ%3D,[],[29.019771],[],"[[1, 0]]",98.732926,Gaming,구미호 요괴,123
jYLSqElv,2024-04-13 04:48:13_296571,https://m.youtube.com/watch?v=oOngLbe4LSM&pp=ygUU7Yys7YWAIOyKpO2CqCDsiJzsnIQ%3D,"[0.693564,0,2.673134]","[168.651414,169.831587,184.160139,194.343682,204.354893,224.366799,43.605423,103.605423,308.782695,382.892015]",[],"[[1, 0]]",385.892268,Education,티어,490
jYLSqElv,2024-04-13 04:50:03_106076,https://m.youtube.com/watch?v=8TCMJ_sT_FQ&pp=ygUM7J6Q7ISg7IS47Yq4,[],[66.166013],[],"[[1, 0], [1.5, 10.801475]]",70.581894,Gaming,TTHIRD[발로란트 백과],76
jYLSqElv,2024-04-13 04:52:31_479260,https://m.youtube.com/watch?v=fx2oJeamQbA&pp=ygUU67C064usIOyKpO2CqCDsiJzsnIQ%3D,[],"[37.032596,294.130977]",[],"[[1, 0], [1.5, 42.762599], [1.5, 53.023607]]",301.651029,Gaming,김지석의 게임채널,328
jYLSqElv,2024-04-13 04:54:00_558255,https://m.youtube.com/watch?v=NvvYmbg4CE4&pp=ygUU67C064usIOyKpO2CqCDsiJzsnIQ%3D,[],"[18.030287,50.528234]",[],"[[1, 0], [1.5, 6.621366]]",52.364142,Gaming,신양민,351
jYLSqElv,2024-04-13 05:59:09_995492,https://m.youtube.com/watch?v=8Y6S872Gq3I&t=142s,[],[],[],"[[null, null], [1, 0], [1.5, 154.898951], [1.5, 642.381618]]",0,Gaming,샘웨,2060
jYLSqElv,2024-04-13 06:07:31_139240,https://m.youtube.com/watch?v=caNI6zPZ5dk,"[0.109264,338.265193]",[],[],"[[1, 0], [1.5, 12.086034]]",594.089313,Gaming,호요팬,616
jYLSqElv,2024-04-13 06:08:34_416189,https://m.youtube.com/watch?v=mXR9mDkMHfo,[],[],[],"[[1, 0]]",18.301,Entertainment,Tsukina,19
jYLSqElv,2024-04-13 06:11:24_704283,https://m.youtube.com/watch?v=Ncin5sA9SNE,[],[],[],"[[1, 0]]",23.781,Film & Animation,y u n a m a,24
jYLSqElv,2024-04-13 06:12:11_297629,https://m.youtube.com/watch?v=da_W6YJC_lY,[],[],[],"[[1, 0]]",1.121258,Sports,축구도사 메기 Megi,663
jYLSqElv,2024-04-13 06:19:02_387642,https://m.youtube.com/watch?v=qZGHeVJt-80,[],[564.177901],[],"[[1, 0], [1.5, 17.176654]]",566.748067,Gaming,김된모,602
jYLSqElv,2024-04-13 06:26:25_067210,https://m.youtube.com/watch?v=l381yIwPjIs,"[0.123975,512.769878]","[171.335243,383.65061,395.148211,406.397985,417.096985,442.770509,463.855604,495.131846,529.424185]",[],"[[1, 0], [1.5, 12.062652]]",688.265854,Gaming,김된모,727
jYLSqElv,2024-04-13 06:28:43_872674,https://m.youtube.com/watch?v=ovUL_sF5xYQ,[],[],[],"[[1, 0]]",0.327466,Howto & Style,패셔니스타 패짱이,472
jYLSqElv,2024-04-13 06:30:03_393425,https://m.youtube.com/watch?v=nysc_sORVq8,[36.867768],[45.379111],[],"[[1, 0]]",101.872836,Gaming,버니버니,726
jYLSqElv,2024-04-13 06:35:07_906643,https://m.youtube.com/watch?v=LIb53yE3iv4,[],[],[],"[[1, 0]]",224.677827,News & Politics,스브스뉴스 SUBUSUNEWS,229
jYLSqElv,2024-04-13 06:38:10_626980,https://m.youtube.com/watch?v=N4K5r6w54L4,[0],[44.589997],[],"[[1, 0]]",122.341,News & Politics,엠빅뉴스,123
jYLSqElv,2024-04-13 06:40:19_943318,https://m.youtube.com/watch?v=Mx9eLixVGB4,[],[],[],"[[1, 0]]",96.161,News & Politics,MBCNEWS,97
jYLSqElv,2024-04-13 06:43:06_785978,https://m.youtube.com/watch?v=_R0slu7kXwo,[0],[88.375177],[],"[[1, 0]]",88.375177,News & Politics,SBS 뉴스,118
jYLSqElv,2024-04-13 06:43:31_296150,https://m.youtube.com/watch?v=bnmPSEXaZVA,[],[],[],"[[1, 0]]",5.026949,News & Politics,KBS News,124
jYLSqElv,2024-04-13 06:47:35_367224,https://m.youtube.com/watch?v=VymY8J2xL4w,[],[],[],"[[1, 0], [1.5, 6.858252]]",125.457849,News & Politics,연합뉴스 Yonhapnews,134
jYLSqElv,2024-04-13 06:49:09_575262,https://m.youtube.com/watch?v=QhLEbXxHkcw,[],[],[],"[[1, 0]]",83.43354,News & Politics,연합뉴스 Yonhapnews,100
jYLSqElv,2024-04-13 06:51:01_630083,https://m.youtube.com/watch?v=zbIzFPzAQI0,[0.470271],[],[],"[[1, 0], [1.5, 3.642892]]",138.844797,Entertainment,코코보라,340
jYLSqElv,2024-04-13 06:51:50_339298,https://m.youtube.com/watch?v=F9dHFoP9Cco,[],[],[],"[[1, 0]]",36.714502,News & Politics, YTN,156
jYLSqElv,2024-04-13 06:54:56_714030,https://m.youtube.com/watch?v=W2lWCesQdfk,[],[],[],"[[1, 0]]",154.724683,News & Politics,비디오머그 - VIDEOMUG,191
jYLSqElv,2024-04-13 06:55:42_266196,https://m.youtube.com/watch?v=K3n0sb1I-44,"[0.633555,0.441691]",[],[],"[[1, 0]]",24.452494,News & Politics,연합뉴스 Yonhapnews,140
jYLSqElv,2024-04-13 06:59:39_888213,https://m.youtube.com/watch?v=YfVE5wSuBSU,[],[],[],"[[1, 0]]",227.595676,News & Politics,엠빅뉴스,238
jYLSqElv,2024-04-13 07:01:26_233434,https://m.youtube.com/watch?v=ypfQj8adBXc,[],[],[],"[[1, 0]]",96.394138,News & Politics,MBCNEWS,97
jYLSqElv,2024-04-13 07:02:49_740674,https://m.youtube.com/watch?v=Um7GNLvadRc,[0.445213],[],[],"[[1, 0]]",68.44511,News & Politics,JTBC News,81
jYLSqElv,2024-04-13 07:17:45_334176,https://m.youtube.com/watch?v=5EqMoUu-vPU,"[0,519.474652]",[199.096828],[],"[[1, 0], [1.5, 108.350324], [1.5, 646.569692]]",1021.644507,Travel & Events,우석구석 여행일지,1127
jYLSqElv,2024-04-13 07:25:53_494665,https://m.youtube.com/watch?v=hA1MKpvR2WE,[],[],[],"[[1, 0]]",423.101,People & Blogs,Coro Puha,424
jYLSqElv,2024-04-13 07:29:25_250528,https://m.youtube.com/watch?v=ipv-P7s7_mU,[0],[],[],"[[1, 0]]",170.944741,News & Politics,JTBC News,200
jYLSqElv,2024-04-13 07:32:34_118296,https://m.youtube.com/watch?v=PszEe3LR4MI,[],[],[],"[[1, 0]]",179.756026,News & Politics,SBS 뉴스,193
jYLSqElv,2024-04-13 07:34:25_018758,https://m.youtube.com/watch?v=3sYxlrsq_Cg,[0.573836],[],[],"[[1, 0]]",94.55948,News & Politics,JTBC News,107
jYLSqElv,2024-04-13 07:37:17_781,https://m.youtube.com/watch?v=LejSVIn2K-Q,[],[],[],"[[1, 0]]",106.990988,News & Politics,JTBC News,132
jYLSqElv,2024-04-13 07:41:15_509840,https://m.youtube.com/watch?v=bfOzZ42SAnU,[0.078473],[],[],"[[1, 0]]",49.481,News & Politics,서울신문 ,50
jYLSqElv,2024-04-13 07:45:12_464560,https://m.youtube.com/watch?v=AvYyMHXaZHE,[0.454664],[15],[],"[[1, 0]]",139.454758,Education,폴리스 스토리,151
jYLSqElv,2024-04-13 08:02:04_354471,https://m.youtube.com/watch?v=R5cTYmaoudM,"[0.64082,0.364049,0]",[25.240117],[],"[[1, 0]]",25.35392,News & Politics,트루퍼미헌,808
jYLSqElv,2024-04-13 08:16:06_128318,https://m.youtube.com/watch?v=WTPlp90DvM0,[],[15.428823],[],"[[1, 0], [1.5, 22.537827], [1.5, 29.578876]]",1000.9302,Education,또모TOWMOO,1017
jYLSqElv,2024-04-13 08:27:49_571363,https://m.youtube.com/watch?v=i5yyCvjn_Fo,[],[22.447872],[],"[[1, 0], [1, 25.29662], [1, 27.895784], [1, 391.015479]]",690.115298,Education,또모TOWMOO,722
jYLSqElv,2024-04-13 08:31:42_949347,https://m.youtube.com/watch?v=afS3WoDzo0Q,[0.070683],[],[],"[[1, 0]]",119.06567,News & Politics,크랩 KLAB,124
jYLSqElv,2024-04-13 08:33:58_382838,https://m.youtube.com/watch?v=RbwRxrM-DyA,[],[16.012446],[],"[[1, 0]]",87.885993,News & Politics,MBCNEWS,117
jYLSqElv,2024-04-13 08:36:21_476111,https://m.youtube.com/watch?v=ztgio-5uB-A,"[39.905279,0]","[49.573056,148.768741]",[],"[[1, 0]]",148.768741,News & Politics,엠빅뉴스,195
jYLSqElv,2024-04-13 08:49:47_213790,https://m.youtube.com/watch?v=2jPsJjX9k44,"[0.61417,42.615281,0]",[48.651466],[],"[[1, 0], [1.5, 5.891254]]",48.651466,Entertainment,철멍뭉,704
jYLSqElv,2024-04-13 08:51:11_781857,https://m.youtube.com/watch?v=5nGt0Xd7528&pp=ygUT7Jik7JuQ7LaYIOuFuey3qOuhnQ%3D%3D,[],[],[],"[[1, 0]]",80.361,Entertainment,비니의 일상 'blog',81
jYLSqElv,2024-04-13 08:52:07_267267,https://m.youtube.com/watch?v=dHVXKKY_jik&pp=ygUT7Jik7JuQ7LaYIOuFuey3qOuhnQ%3D%3D,[],[],[],"[[1, 0]]",41.701,News & Politics,서울신문 ,42
jYLSqElv,2024-04-13 08:52:25_522729,https://m.youtube.com/watch?v=0rpV5u6SaoA&pp=ygUT7Jik7JuQ7LaYIOuFuey3qOuhnQ%3D%3D,"[0.35983,0.215017]",[],[],"[[1, 0]]",0.215017,News & Politics,JTBC News,82
jYLSqElv,2024-04-13 08:52:27_486393,https://m.youtube.com/watch?v=rSy_vCmKl10,[],[],[],"[[1, 0]]",0.917674,Entertainment,디글 클래식 :Diggle Classic,729
jYLSqElv,2024-04-13 08:52:42_969952,https://m.youtube.com/watch?v=0rpV5u6SaoA&pp=ygUT7Jik7JuQ7LaYIOuFuey3qOuhnQ%3D%3D,[13.178462],"[30.801228,23.368294]",[],"[[1, 0], [1, 0]]",32.367768,News & Politics,JTBC News,82
jYLSqElv,2024-04-13 09:21:32_868911,https://m.youtube.com/watch?v=2jPsJjX9k44&t=48s,[],[],[],"[[null, null], [1, 0], [1.5, 200.681235]]",0,Entertainment,철멍뭉,704
jYLSqElv,2024-04-13 17:02:25_582608,https://m.youtube.com/watch?v=ai0XQGWkRI0,"[0,0,0,0,2120.005079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4705.342999,5215.049,5220.061904,5440.074,5445.310753,5580.087301,5950.050839,5970.07,6010.120861,6175.075419,6695.063083,6800.110158,6805.165889,6950.064625,7250.089659,7330.105623,7415.096221,7555.060544,7625.068707,7845.079,8280.057188,8290.064988,8480.050657,8505.081768,8550.05882,8630.074784,8670.037,8690.075147,8780.098911,8805.061555,8855.099365,8980.09238,8981.86755,9030.13366,9085.069795,9155.055,9295.071065,9375.087029,9645.124746,9730.097,9775.075,9865.16866,9950.073421,10005.044399,10020.095741,10050.160771,10105.145623,10275.046031]",[],"[[1, 0], [1, 4713.385176], [1, 4725.79702], [2, 5231.510212], [1, 8981.434774]]",10275.04603,Gaming,LCK,19190
jYLSqElv,2024-04-13 23:38:15_228660,https://m.youtube.com/watch?v=mLf3xOZR5lI,"[0,0,0,0,72.102213,0,0,489.01409,0,0,0,0,0,0]","[10.57402,28.208689,82.102213,82.102213,89.774285,213.933446,597.158296,673.131176,673.131176,737.182411,1010.828669,1010.828669]",[],"[[1, 0], [1.5, 4.072374], [1.5, 12.132735], [1.5, 0], [1.5, 30.679272], [1.5, 0], [1, 79.667667]]",1023.71117,Gaming,피닉스박,1041
jYLSqElv,2024-04-13 23:44:41_040557,https://m.youtube.com/watch?v=oNX4zGYX1g8&pp=ygUX67mb7J2YIOqwkOyLnOyekCDtjKzthYA%3D,"[95.441086,175.735108,235.716785]","[13.290804,24.114266,64.547199,74.926167,104.638982,138.395381,194.475221,222.724843,233.266504,243.839125,360.459446,370.873772,390.478779,548.418361,584.478531,623.600424]",[],"[[1, 0]]",623.600424,Gaming,김된모,669
jYLSqElv,2024-04-15 00:39:00_742044,https://m.youtube.com/watch?v=zy-7sPZTf-w,[0.379201],[],"[[54.389006,62.465014]]","[[1, 0]]",80.637521,News & Politics,트루퍼미헌,82
jYLSqElv,2024-04-15 00:46:25_408645,https://m.youtube.com/watch?v=emQa90lG_bA,[],"[236.425213,329.364442]",[],"[[1, 0], [1, 385.469559]]",439.207085,People & Blogs,세상이슈돌이,448
jYLSqElv,2024-04-15 00:51:34_473746,https://m.youtube.com/watch?v=UNfhkZlVV3w,[0.244041],"[463.145246,513.348705]",[],"[[1, 0], [1.5, 7.703024]]",513.348705,Entertainment,잼뱅TV,545
jYLSqElv,2024-04-15 01:01:37_451082,https://m.youtube.com/watch?v=scefpS5WZHw,"[155.604824,507.243815,505.207412]","[153.897535,163.897535,172.812051,202.618885,212.784527,243.081861,263.018732]",[],"[[1, 0], [1.5, 12.088779], [1.5, 492.165776], [1.5, 497.039636]]",571.057612,Entertainment,성쩍향상TV,596
jYLSqElv,2024-04-15 01:02:37_470130,https://m.youtube.com/watch?v=oWJFDSL-xb8,[355.847172],"[20.41308,40.25596,70.713682,80.500983,110.480536,130.464112,170.464112,190.60764,220.494006,260.814409,270.51469,281.772198,301.558174,321.569596,341.833177,365.569587,375.294164,395.136719,438.25304,448.437588,458.07198,498.263531,508.323275,518.272138,538.352564]",[],"[[1, 0]]",541.089213,Entertainment,성쩍향상TV,584
jYLSqElv,2024-04-15 01:06:29_750406,https://m.youtube.com/watch?v=DAsNOYpq2Tc,"[140.748998,311.107374,411.22635,469.727681]","[40.830216,70.661294,90.486766,113.644146,139.706527,181.872217,214.911279,244.78398,256.453788,278.020129,289.3904,319.148236,321.507794,340.647731,363.082877,385.024698,399.258021,409.578083,419.664783,434.71655,465.843617,478.627125,557.047482]",[],"[[1, 0], [1.5, 121.918795]]",560.581,Entertainment,성쩍향상TV,561
jYLSqElv,2024-04-15 18:57:32_616646,https://m.youtube.com/watch?v=Rb27c9fybeE,"[0.331732,0.620614,0,0,0]","[39.793504,102.241933,128.544305]",[],"[[1, 0], [1, 8.058483], [1, 38.632805]]",227.610374,Sports,엠빅뉴스,231
jYLSqElv,2024-04-15 19:02:12_395562,https://m.youtube.com/watch?v=zK3FGrhw5SE,[],[22.620136],[],"[[1, 0]]",102.630001,News & Politics,KBS News,109
jYLSqElv,2024-04-15 19:26:52_287924,https://m.youtube.com/watch?v=5qsm__cpiSM,"[0,1184.544965]",[1137.384008],[],"[[1, 0], [1, 6.460298]]",1299.192311,Gaming,피닉스박,1317
jYLSqElv,2024-04-15 19:32:57_035947,https://m.youtube.com/watch?v=eaDR7oTcxeo,"[0,166.418476]",[21.56087],[],"[[1, 0]]",274.638599,Gaming,무디,288
jYLSqElv,2024-04-15 19:38:12_456659,https://m.youtube.com/watch?v=hRtR1qnXyng,[],[],[],"[[1, 0]]",305.450985,Gaming,무디,308
jYLSqElv,2024-04-15 19:41:33_061796,https://m.youtube.com/watch?v=ywa-195frE8,"[9.988985,0.041948,0]",[19],[],"[[1, 0]]",165.939851,Gaming,벼자,400
jYLSqElv,2024-04-16 02:06:20_747369,https://m.youtube.com/watch?v=uqjqGgfwpwc,[0.77433],"[31.289781,53.928185,71.309859,87.153955,103.977679,126.969447]",[],"[[1, 0]]",126.969447,Music,Pan Piano,138
jYLSqElv,2024-04-16 02:12:03_675007,https://m.youtube.com/watch?v=p4GAez-jRhc,[],[],[],"[[1, 0]]",3.051123,People & Blogs,고흐의 똑똑한 연애생활,344
jYLSqElv,2024-04-16 02:12:08_260886,https://m.youtube.com/watch?v=xq7L-85X5H8&t=15s,[],[],[],"[[null, null]]",0,Entertainment,우와한 비디오,327
jYLSqElv,2024-04-16 02:16:57_783512,https://m.youtube.com/watch?v=p4GAez-jRhc,[0.021333],[],[],"[[1, 0], [1.5, 5.855546]]",288.577853,People & Blogs,고흐의 똑똑한 연애생활,344
jYLSqElv,2024-04-16 02:17:00_311005,https://m.youtube.com/watch?v=A9hmsK7Rycg,[],[],[],"[[1.5, 0.353812]]",2.988774,People & Blogs,바라신 TV,1431
jYLSqElv,2024-04-16 02:17:01_297483,https://m.youtube.com/watch?v=p4GAez-jRhc,[],[],[],"[[1.5, 0]]",0.70578,People & Blogs,고흐의 똑똑한 연애생활,344
jYLSqElv,2024-04-16 02:20:50_446848,https://m.youtube.com/watch?v=FO0oiBC_kbU,[],[21.474863],[],"[[1, 0], [1.5, 25.24656]]",156.881,Entertainment,나만의 작은 버츄얼,157
jYLSqElv,2024-04-16 02:25:46_050320,https://m.youtube.com/watch?v=go_27THde4U,[],[22],[],"[[1, 0]]",128.841433,News & Politics,연합뉴스 Yonhapnews,155
jYLSqElv,2024-04-16 02:29:26_526613,https://m.youtube.com/watch?v=Ee6FwffiAMQ,[],[],[],"[[1, 0]]",41.504112,People & Blogs,인공지능 애나,45
jYLSqElv,2024-04-16 02:30:35_804302,https://m.youtube.com/watch?v=7ly6SxwZNTY,[0.199625],[],[],"[[1, 0], [1, 5.198253]]",50.381,News & Politics,연합뉴스TV,51
jYLSqElv,2024-04-16 02:35:08_844458,https://m.youtube.com/watch?v=7nc6Xwn_Ntk,[0.323106],"[12.50567,23.413926,35.939621,47.031652,61.964595,72.53024,83.315675]",[],"[[1, 0]]",84.672759,News & Politics,KNN 뉴스,89
jYLSqElv,2024-04-16 02:41:42_004161,https://m.youtube.com/watch?v=dnOtp3UWSx4,[],[],[],"[[1, 0]]",255.261,Entertainment,ttisigi띠식이,256
jYLSqElv,2024-04-16 02:45:12_508696,https://m.youtube.com/watch?v=EjlG-dMzm3s,[],[],[],"[[null, null], [1, 0]]",0,Entertainment,ViolinSamuraiバイオリン侍おっくん,45
jYLSqElv,2024-04-16 05:43:41_433955,https://m.youtube.com/watch?v=FOkjBOJZ9-o&t=6s,"[0,0,0,0,0,0,0,850.160017,0]","[63.673416,165.411366,276.132838,406.83018,517.159908,655.064088,856.642045,1027.483095]",[],"[[1, 0], [1.5, 11.497645]]",1094.36291,Entertainment,캬랑Kyaryang,1098
jYLSqElv,2024-04-16 05:57:24_949691,https://m.youtube.com/watch?v=ebni8w5Oey4,"[0.224103,0,0,0]","[387.798799,749.207041]",[],"[[1, 0], [1.5, 19.663314]]",1044.496382,Gaming,혜안,1056
jYLSqElv,2024-04-16 06:03:05_423787,https://m.youtube.com/watch?v=bLgPV_CQdg0,"[0.086559,0,0]",[],[],"[[1, 0], [1.5, 8.03798]]",426.894657,Entertainment,캬랑Kyaryang,483
jYLSqElv,2024-04-16 14:07:42_002502,https://m.youtube.com/watch?v=IlyVdjEQQRY&pp=ygUVZHJvcCBpbiB0aGUgb2NlYW4gb21p,[0.259652],[13.024053],[],"[[1, 0], [1, 2.133912]]",56.340192,Music,Ultra Records,189
jYLSqElv,2024-04-16 14:08:15_962946,https://m.youtube.com/watch?v=4SGAiwJtun0&pp=ygUVZHJvcCBpbiB0aGUgb2NlYW4gb21p,[0.643557],[],[],"[[1, 0], [1, 3.203884]]",9.629246,Music,Ultra Records,178
jYLSqElv,2024-04-16 14:09:04_565060,https://m.youtube.com/watch?v=uqFBdOjc39M&pp=ygUVZHJvcCBpbiB0aGUgb2NlYW4gb21p,"[0.399313,0.161862]","[41.032362,51.032362,61.032362,81.983934]",[],"[[1, 0]]",89.997003,Music,Ultra Records,160
jYLSqElv,2024-04-16 23:24:20_082840,https://m.youtube.com/watch?v=hiVAuu_y45k,"[0,0.692318,0,0,0,0,0,0]","[111.843494,471.702693,556.25349,564.47184,1031.746686,1225.110639]",[],"[[1, 0]]",1233.055682,Gaming,괴물쥐 유튜브,1244
jYLSqElv,2024-04-16 23:34:08_532712,https://m.youtube.com/watch?v=9VpaK4wHkz0,"[0.086554,0,0.654159]",[250.029844],[],"[[1, 0], [1.5, 7.131923]]",3.647802,Entertainment,캬랑Kyaryang,623
jYLSqElv,2024-04-16 23:40:59_542846,https://m.youtube.com/watch?v=nJ5Pr_Pevh8,"[0,0,0]","[21.901976,301.820796]",[],"[[1.5, 0]]",496.377717,Entertainment,캬랑Kyaryang,533
jYLSqElv,2024-04-16 23:41:01_445591,https://m.youtube.com/watch?v=9VpaK4wHkz0,[],[],[],"[[1.5, 0], [1.5, 0.02632]]",1.224751,Entertainment,캬랑Kyaryang,623
jYLSqElv,2024-04-16 23:49:05_774151,https://m.youtube.com/watch?v=L8w6mBfsre4,"[0,0]",[10.366008],[],"[[1, 0], [1.5, 7.179474]]",688.13717,Entertainment,캬랑Kyaryang,693
